date, pm25, pm10, o3, no2, so2, co
2020/12/19, 53, 16, 3, 6, , 3
2020/12/20, 58, 18, 3, 10, , 3
2020/12/21, 63, 24, 4, 11, , 4
2020/12/22, 75, 22, 6, 13, , 6
2020/12/23, 69, 18, 4, 12, , 6
2020/12/24, 61, 6, 2, 6, , 2
2020/12/25, 24, 5, 3, 4, , 2
2020/12/26, 20, 14, 4, 12, , 5
2020/12/27, 52, 13, 4, 8, , 5
2020/12/28, 51, 4, 19, 8, 1, 2
2020/12/29, 16, 13, 14, 17, 2, 5
2020/12/30, 49, 14, 7, 8, 3, 4
2020/12/31, 55, 16, 17, 9, 3, 5
2021/1/1, 59, 11, 16, 12, 3, 4
2021/1/2, 44, 10, 16, 8, 3, 3
2021/1/3, 41, 14, 15, 11, 3, 4
2020/7/1, 26, 17, 58, 10, , 
2020/7/2, 38, 11, 31, 6, , 
2020/7/3, 29, 7, 43, 4, , 
2020/7/4, 31, 9, 47, 3, , 
2020/7/5, 17, 12, 36, 9, , 
2020/7/6, 17, 6, 33, 3, , 
2020/7/7, 14, 7, 41, 8, , 
2020/7/8, 13, 14, 44, 10, , 2
2020/7/9, 18, 21, 40, 9, , 2
2020/7/10, 28, 22, 44, 4, , 1
2020/7/11, 29, 5, 32, 3, , 2
2020/7/12, 13, 7, 34, 7, , 1
2020/7/13, 15, 8, 35, 6, , 1
2020/7/14, 13, 11, 45, 10, , 1
2020/7/15, 18, 12, 37, 10, , 1
2020/7/16, 23, 7, 24, 7, , 1
2020/7/17, 22, 7, 31, 6, , 1
2020/7/18, 23, 6, 30, 7, , 1
2020/7/19, 23, 9, 43, 9, , 1
2020/7/20, 23, 12, 58, 11, , 1
2020/7/21, 31, 14, 55, 11, , 1
2020/7/22, 36, 15, 53, 13, , 1
2020/7/23, 37, 16, 46, 13, , 1
2020/7/24, 41, 10, 35, 5, , 
2020/7/25, 32, 10, 46, 8, , 1
2020/7/26, 32, 11, 39, 10, , 
2020/7/27, 25, 12, 44, 14, , 
2020/7/28, 24, 12, 46, 9, , 1
2020/7/29, 22, 12, 51, 17, , 1
2020/7/30, 25, 15, 58, 14, , 
2020/7/31, 24, 11, 47, 8, , 
2020/8/1, 18, 8, 41, 5, , 
2020/8/2, 17, 11, 43, 9, , 
2020/8/3, 21, , 41, 8, , 1
2020/8/5, 20, 12, 44, 7, , 1
2020/8/6, 27, 16, 54, 8, , 1
2020/8/7, 30, 18, 57, 11, , 1
2020/8/8, 35, 19, 45, 11, , 2
2020/8/9, 45, 16, 43, 10, , 2
2020/8/10, 35, 13, 39, 9, , 2
2020/8/11, 32, 13, 55, 11, , 2
2020/8/12, 27, 18, 48, 10, , 1
2020/8/13, 27, 15, 45, 11, , 1
2020/8/14, 29, 11, 51, 8, , 2
2020/8/15, 32, 10, 44, 6, , 1
2020/8/16, 28, 10, 45, 7, , 1
2020/8/17, 31, 12, 35, 6, , 1
2020/8/18, 35, 9, 40, 5, , 1
2020/8/19, 24, 9, 45, 3, , 
2020/8/20, 26, 10, 57, 9, , 
2020/8/21, 26, 13, 53, 9, , 1
2020/8/22, 31, 7, 34, 3, , 
2020/8/23, 15, 9, 38, 5, , 1
2020/8/24, 13, 8, 40, 4, , 1
2020/8/25, 12, 11, 39, 11, , 1
2020/8/26, 17, 14, 38, 6, , 1
2020/8/27, 15, 14, 43, 10, , 1
2020/8/28, 17, 16, 45, 7, , 2
2020/8/29, 25, 16, 44, 7, , 2
2020/8/30, 29, 8, 34, 7, , 1
2020/8/31, 10, 3, 26, 5, , 
2020/9/1, 9, 2, 32, 11, , 
2020/9/2, 5, 5, 35, 8, , 3
2020/9/3, 12, 6, 43, 7, , 3
2020/9/4, 13, 11, 37, 11, , 4
2020/9/5, 25, 9, 46, 9, , 4
2020/9/6, 23, 6, 33, 4, , 3
2020/9/7, 15, 8, 34, 15, , 3
2020/9/8, 17, 14, 47, 13, , 3
2020/9/9, 24, 13, 45, 17, , 3
2020/9/10, 29, 11, 40, 8, , 3
2020/9/11, 26, 11, 45, 7, , 2
2020/9/12, 26, 11, 44, 15, , 3
2020/9/13, 31, 22, 50, 8, , 3
2020/9/14, 36, 18, 43, 9, , 3
2020/9/15, 33, 20, 37, 12, , 2
2020/9/16, 34, 19, 39, 11, , 2
2020/9/17, 33, 10, 30, 9, , 2
2020/9/18, 15, 10, 35, 14, , 2
2020/9/19, 17, 14, 39, 7, , 1
2020/9/20, 22, 16, 40, 10, , 1
2020/9/21, 28, 16, 40, 11, , 1
2020/9/22, 27, 15, 38, 13, , 2
2020/9/23, 34, 10, 30, 17, , 2
2020/9/24, 28, 10, 28, 11, , 1
2020/9/25, 23, 2, 21, 3, , 1
2020/9/26, 7, 2, 24, 5, , 1
2020/9/27, 6, 5, 18, 10, , 1
2020/9/28, 13, 4, 19, 5, , 1
2020/9/29, 16, 8, 18, 5, , 2
2020/9/30, 29, 9, 16, 8, , 6
2020/4/1, 38, 20, 40, 15, 5, 3
2020/4/2, 55, 24, 42, 16, 5, 2
2020/4/3, 64, 16, 44, 8, 4, 1
2020/4/4, 51, 16, 45, 5, 4, 1
2020/4/5, 46, 28, 44, 8, 5, 1
2020/4/6, 59, 27, 44, 16, 6, 2
2020/4/7, 59, 25, 52, 17, 12, 2
2020/4/8, 56, 26, 52, 15, , 2
2020/4/9, 55, 16, 44, 4, , 1
2020/4/10, 36, 10, 44, 11, , 1
2020/4/11, 24, 13, 47, 7, , 1
2020/4/12, 33, 17, 48, 4, , 1
2020/4/13, 38, 9, 28, 8, , 1
2020/4/14, 21, 13, 40, 9, , 1
2020/4/15, 33, 16, 42, 10, , 1
2020/4/16, 38, 18, 52, 15, , 2
2020/4/17, 39, 15, 51, 9, , 2
2020/4/18, 35, 12, 38, 7, , 1
2020/4/19, 33, 8, 40, 5, , 1
2020/4/20, 18, 9, 37, 4, , 1
2020/4/21, 20, 11, 42, 5, , 1
2020/4/22, 27, 13, 46, 7, , 1
2020/4/23, 28, 19, 48, 13, , 2
2020/4/24, 42, 27, 54, 7, , 1
2020/4/25, 44, 7, 40, 7, , 1
2020/4/26, 19, 14, 40, 9, , 3
2020/4/27, 30, 11, 46, 6, , 2
2020/4/28, 30, 7, 33, 6, , 2
2020/4/29, 22, 8, 41, 5, , 2
2020/4/30, 23, 7, 33, 9, , 2
2020/5/1, 21, 4, 38, 5, , 2
2020/5/2, 13, 5, 36, 2, , 1
2020/5/3, 12, 5, 41, 5, , 1
2020/5/4, 16, 7, 36, 11, 1, 2
2020/5/5, 21, 10, 33, 3, , 1
2020/5/6, 18, 11, 46, 3, 1, 1
2020/5/7, 20, 10, 47, 9, 8, 2
2020/5/8, 28, 9, 60, 8, 1, 2
2020/5/9, 25, 8, 49, 6, 1, 1
2020/5/10, 21, 10, 40, 7, 1, 1
2020/5/11, 21, 8, 34, 3, 3, 1
2020/5/12, 12, 10, 24, 10, 9, 2
2020/5/13, 28, 10, 37, 6, 8, 2
2020/5/14, 30, 12, 31, 5, 8, 2
2020/5/15, 31, 13, 45, 5, 8, 2
2020/5/16, 41, 17, 39, 8, 7, 2
2020/5/17, 56, 17, 63, 11, 7, 2
2020/5/18, 53, 21, 50, 13, , 2
2020/5/19, 52, 19, 34, 9, , 2
2020/5/20, 48, 9, 43, 4, , 1
2020/5/21, 17, 10, 47, 6, , 1
2020/5/22, 16, 10, 45, 6, , 1
2020/5/23, 20, 9, 37, 2, , 1
2020/5/24, 21, 6, 30, 3, , 1
2020/5/25, 15, 5, 35, 4, , 1
2020/5/26, 13, 7, 34, 6, , 2
2020/5/27, 18, 9, 39, 9, , 2
2020/5/28, 29, 9, 36, 4, , 2
2020/5/29, 32, 8, 34, 4, , 2
2020/5/30, 26, 4, 29, 2, , 2
2020/5/31, 14, 8, 37, 3, , 2
2020/6/1, 22, 8, 39, 7, , 2
2020/6/2, 19, 6, 38, 6, , 1
2020/6/3, 15, 8, 41, 7, , 2
2020/6/4, 18, 7, 29, 8, , 2
2020/6/5, 21, 6, 42, 6, , 2
2020/6/6, 21, 8, 39, 5, , 2
2020/6/7, 20, 6, 31, 4, , 2
2020/6/8, 18, 8, 38, 5, , 2
2020/6/9, 29, 6, 31, 6, , 2
2020/6/10, 21, 6, 38, 10, , 2
2020/6/11, 18, 7, 41, 6, , 2
2020/6/12, 18, 7, 56, 6, , 2
2020/6/13, 18, 8, 39, 6, , 2
2020/6/14, 24, 9, 30, 4, , 2
2020/6/15, 29, 6, 20, 5, , 2
2020/6/16, 22, 7, 31, 5, , 2
2020/6/17, 22, 6, 27, 6, , 2
2020/6/18, 19, 3, 36, 4, , 1
2020/6/19, 11, 2, 31, 3, , 1
2020/6/20, 9, 3, 22, 2, , 1
2020/6/21, 10, 5, 30, 3, , 1
2020/6/22, 16, 5, 41, 3, , 1
2020/6/23, 13, 3, 43, 4, , 
2020/6/24, 10, 5, 46, 7, , 1
2020/6/25, 13, 4, 43, 8, , 1
2020/6/26, 14, , 50, 7, , 1
2020/6/27, 2, 13, 55, 9, , 1
2020/6/28, 41, 16, 44, 9, , 1
2020/6/29, 38, 7, 36, 4, , 
2020/6/30, 16, 15, 49, 11, , 
2020/1/1, 43, 26, 14, 14, 7, 4
2020/1/2, 78, 32, 8, 8, 7, 5
2020/1/3, 90, 28, 19, 9, 8, 5
2020/1/4, 79, 5, 24, 3, 7, 2
2020/1/5, 17, 27, 19, 20, 8, 6
2020/1/6, 75, 39, 12, 23, 3, 6
2020/1/7, 103, 44, 4, 25, 3, 6
2020/1/8, 113, 52, 3, 15, 2, 4
2020/1/9, 139, 48, 4, 16, 3, 3
2020/1/10, 126, 32, 10, 14, 3, 2
2020/1/11, 93, 43, 10, 18, 3, 5
2020/1/12, 118, 21, 3, 9, 5, 1
2020/1/13, 64, 23, 4, 9, 11, 1
2020/1/14, 74, 26, 6, 11, 13, 2
2020/1/15, 81, 30, 6, 15, 9, 2
2020/1/16, 85, 26, 2, 15, 1, 2
2020/1/17, 76, 27, 6, 10, 3, 2
2020/1/18, 81, 39, 3, 15, 4, 4
2020/1/19, 108, 39, , 16, 2, 5
2020/1/20, 107, 26, 8, 14, 1, 1
2020/1/21, 80, 28, 8, 12, 2, 1
2020/1/22, 83, 31, 11, 20, 2, 3
2020/1/23, 89, 39, 5, 17, 2, 2
2020/1/24, 107, 41, 7, 15, 2, 2
2020/1/25, 111, 39, 2, 12, 2, 2
2020/1/26, 107, 33, 12, 11, 3, 2
2020/1/27, 92, 19, 13, 14, 3, 3
2020/1/28, 61, 9, 22, 14, 3, 1
2020/1/29, 35, 9, 22, 15, 3, 
2020/1/30, 33, 16, 20, 18, 3, 3
2020/1/31, 47, 11, 25, 12, 3, 1
2020/2/1, 41, 7, 35, 9, 3, 
2020/2/2, 28, 4, 33, 5, 2, 
2020/2/3, 13, 5, 32, 8, 2, 
2020/2/4, 18, 4, 31, 3, 3, 
2020/2/5, 14, 9, 29, 5, 3, 
2020/2/6, 32, 11, 28, 8, 3, 
2020/2/7, 41, 12, 31, 11, 4, 1
2020/2/8, 39, 22, 31, 16, 4, 2
2020/2/9, 68, 13, 31, 10, , 
2020/2/10, 36, 6, 36, 6, , 
2020/2/11, 19, 4, 32, 7, , 
2020/2/12, 15, 5, 27, 10, , 
2020/2/13, 19, 11, 28, 12, , 
2020/2/14, 40, 16, 27, 10, , 1
2020/2/15, 54, 26, 28, 16, , 1
2020/2/16, 79, 32, 19, 20, , 2
2020/2/17, 84, 14, 32, 11, , 
2020/2/18, 39, 11, 26, 16, , 1
2020/2/19, 33, 9, 29, 8, , 
2020/2/20, 30, 18, 29, 14, , 2
2020/2/21, 42, 12, 29, 11, , 
2020/2/22, 36, 13, 35, 11, , 1
2020/2/23, 42, 12, 34, 7, 2, 
2020/2/24, 24, 14, 33, 12, 2, 
2020/2/25, 43, 10, 29, 11, 2, 
2020/2/26, 34, 8, 31, 8, 2, 
2020/2/27, 26, 5, 28, 5, 2, 
2020/2/28, 21, 8, 21, 11, 3, 
2020/2/29, 31, 10, 18, 9, 3, 
2020/3/1, 38, 7, 24, 7, 2, 
2020/3/2, 24, 8, 19, 12, 2, 
2020/3/3, 29, 9, 31, 6, 2, 
2020/3/4, 31, 15, 30, 14, 3, 
2020/3/5, 48, 18, 23, 17, 3, 
2020/3/6, 62, 13, 28, 9, 2, 2
2020/3/7, 43, 11, 31, 4, 2, 1
2020/3/8, 45, 20, 34, 22, 3, 3
2020/3/9, 60, 19, 33, 16, 3, 2
2020/3/10, 54, 12, 21, 14, 3, 2
2020/3/11, 43, 11, 37, 13, 4, 2
2020/3/12, 33, 13, 30, 14, 2, 2
2020/3/13, 37, 7, 32, 7, 1, 1
2020/3/14, 24, 7, 34, 6, 2, 1
2020/3/15, 26, 15, 32, 10, 3, 2
2020/3/16, 39, 24, 31, 18, 4, 2
2020/3/17, 62, 29, 42, 19, 3, 3
2020/3/18, 74, 29, 41, 19, 3, 3
2020/3/19, 72, 39, 44, 23, 4, 3
2020/3/20, 90, 28, 29, 17, 3, 3
2020/3/21, 68, 4, 34, 3, 2, 1
2020/3/22, 18, 17, 29, 5, 3, 2
2020/3/23, 45, 10, 35, 5, 3, 1
2020/3/24, 34, 13, 32, 6, 3, 2
2020/3/25, 46, 28, 34, 7, 4, 1
2020/3/26, 58, 36, 39, 8, 4, 1
2020/3/27, 66, 23, 44, 13, 4, 2
2020/3/28, 57, 28, 52, 8, 4, 2
2020/3/29, 73, 17, 27, 8, 3, 1
2020/3/30, 46, 10, 34, 11, 4, 1
2020/3/31, 34, 12, 39, 11, 4, 1
2019/10/1, 7, 16, 29, 12, , 
2019/10/2, 36, 6, 24, 6, , 
2019/10/3, 18, 12, 23, 12, , 1
2019/10/4, 34, 12, 16, 12, , 
2019/10/5, 43, 7, 24, 7, , 
2019/10/6, 29, 11, 24, 10, , 1
2019/10/7, 34, 14, 27, 15, , 1
2019/10/8, 45, 19, 30, 12, , 1
2019/10/9, 49, 5, 27, 10, , 1
2019/10/10, 16, 9, 23, 15, , 1
2019/10/11, 27, 16, 29, 13, , 2
2019/10/12, 48, 19, 32, 19, , 3
2019/10/13, 57, 25, 30, 23, , 3
2019/10/14, 65, 28, 32, 18, , 2
2019/10/15, 69, 21, 17, 18, , 2
2019/10/16, 54, 15, 20, 21, 3, 3
2019/10/17, 35, 22, 26, 25, 3, 4
2019/10/18, 55, 18, 31, 16, 3, 2
2019/10/19, 48, 14, 33, 9, 3, 1
2019/10/20, 39, 22, 28, 15, 4, 2
2019/10/21, 50, 26, 22, 23, 4, 3
2019/10/22, 61, 30, 41, 14, 3, 3
2019/10/23, 73, 45, 38, 21, , 3
2019/10/24, 103, 40, 35, 21, , 4
2019/10/25, 90, 46, 28, 16, , 4
2019/10/26, 111, 45, 35, 21, , 5
2019/10/27, 113, 29, 22, 17, , 4
2019/10/28, 72, 13, 14, 14, , 2
2019/10/29, 47, 18, 12, 18, , 3
2019/10/30, 60, 15, 19, 18, , 2
2019/10/31, 51, 19, 22, 12, , 2
2019/11/1, 63, 19, 16, 9, , 2
2019/11/2, 63, 21, 14, 9, , 3
2019/11/3, 66, 9, 15, 14, , 2
2019/11/4, 35, 11, 7, 16, , 3
2019/11/5, 42, 12, 17, 15, , 2
2019/11/6, 43, 20, 8, 17, , 3
2019/11/7, 65, 15, 15, 9, , 2
2019/11/8, 55, 16, 9, 9, , 3
2019/11/9, 56, 11, 7, 9, , 2
2019/11/10, 44, 19, 11, 14, , 3
2019/11/11, 64, 17, 7, 18, , 6
2019/11/12, 58, 13, 19, 13, , 1
2019/11/13, 45, 15, 13, 16, , 2
2019/11/14, 51, 21, 12, 14, , 2
2019/11/15, 66, 18, 9, 14, , 2
2019/11/16, 59, 14, 21, 8, , 1
2019/11/17, 50, 13, 20, 14, , 1
2019/11/18, 45, 15, 13, 20, , 2
2019/11/19, 52, 19, 14, 15, , 2
2019/11/20, 63, 15, 17, 12, , 2
2019/11/21, 53, 6, 14, 8, , 1
2019/11/22, 21, 7, 13, 8, , 
2019/11/23, 29, 11, 17, 9, , 1
2019/11/24, 40, 24, 8, 20, , 3
2019/11/25, 69, 36, 1, 25, , 6
2019/11/26, 90, 32, 8, 14, , 2
2019/11/27, 91, 25, 5, 16, , 3
2019/11/28, 76, 18, 10, 16, , 4
2019/11/29, 59, 6, 26, 5, , 
2019/11/30, 21, 16, 18, 14, , 3
2019/12/1, 52, 19, 18, 13, , 3
2019/12/2, 65, 18, 19, 16, , 3
2019/12/3, 62, 27, 11, 16, , 4
2019/12/4, 82, 27, 17, 11, , 3
2019/12/5, 82, 29, 14, 13, , 3
2019/12/6, 85, 34, 12, 11, 4, 5
2019/12/7, 91, 26, 12, 10, 4, 4
2019/12/8, 76, 31, 10, 15, 4, 5
2019/12/9, 87, 14, 17, 12, 4, 2
2019/12/10, 48, 22, 14, 21, 5, 4
2019/12/11, 61, 24, 2, 18, 5, 3
2019/12/12, 75, 26, 3, 14, 5, 4
2019/12/13, 79, 19, 7, 11, , 2
2019/12/14, 64, 19, 11, 14, 6, 3
2019/12/15, 64, 34, , 20, 5, 7
2019/12/16, 89, 20, 14, 15, 6, 2
2019/12/17, 62, 15, 14, 18, 5, 2
2019/12/18, 51, 36, , 18, 6, 5
2019/12/19, 99, 33, 5, 17, 6, 4
2019/12/20, 90, 19, 10, 12, 6, 2
2019/12/21, 58, 7, 10, 13, 5, 2
2019/12/22, 27, 3, 19, 5, 5, 
2019/12/23, 15, 8, 20, 5, 6, 1
2019/12/24, 26, 7, 17, 5, 6, 1
2019/12/25, 27, 4, 18, 3, 6, 1
2019/12/26, 18, 8, 16, 5, 6, 1
2019/12/27, 30, 5, 17, 3, 6, 2
2019/12/28, 20, 14, 16, 8, , 4
2019/12/29, 50, , , , , 
2019/7/1, 35, 16, 43, 12, , 2
2019/7/2, 24, 12, 50, 11, , 2
2019/7/3, 22, 10, 56, 10, , 1
2019/7/4, 13, 8, 54, 13, , 1
2019/7/5, 20, 10, 60, 18, , 1
2019/7/6, 18, 9, 60, 12, , 1
2019/7/7, 26, 10, 56, 6, , 1
2019/7/8, 19, , , , , 
2019/7/10, 8, 7, 38, 6, , 
2019/7/11, 9, 6, 35, 16, , 1
2019/7/12, 12, 2, 42, 8, , 1
2019/7/13, 8, 3, 38, 6, , 1
2019/7/14, 13, 3, 42, 9, , 1
2019/7/15, 9, 2, 49, 9, , 
2019/7/16, 5, 2, 38, 6, , 1
2019/7/17, 5, 1, 42, 12, , 1
2019/7/18, 2, 2, 50, 11, , 1
2019/7/19, 5, , 55, 11, , 1
2019/7/20, 2, 1, 54, 8, , 1
2019/7/21, 2, 1, 42, 14, , 1
2019/7/22, 1, 1, 42, 8, , 1
2019/7/23, 1, 1, 46, 7, , 1
2019/7/24, 1, , 51, 9, , 1
2019/7/25, 1, 1, 47, 12, , 1
2019/7/26, 1, , 42, 5, , 1
2019/7/30, 45, 12, 50, 8, , 1
2019/7/31, 41, 11, 46, 7, , 1
2019/8/1, 36, 12, 43, 16, , 1
2019/8/2, 36, 11, 42, 7, , 
2019/8/3, 35, 7, 40, 8, , 
2019/8/4, 23, 9, 45, 14, , 
2019/8/5, 26, , 48, 12, , 1
2019/8/8, 19, 9, 9, 11, , 2
2019/8/9, 19, 19, 10, 13, , 2
2019/8/10, 45, 8, 10, 7, , 2
2019/8/11, 16, 25, 10, 16, , 3
2019/8/12, 43, 15, 10, 10, , 2
2019/8/13, 24, 5, 10, 7, , 1
2019/8/14, 16, 8, 10, 9, , 1
2019/8/15, 18, 10, 10, 15, , 1
2019/8/16, 25, 7, 10, 9, , 1
2019/8/17, 20, 10, 10, 9, , 1
2019/8/18, 24, 14, 10, 11, , 2
2019/8/19, 36, 15, 10, 14, , 2
2019/8/20, 38, 16, 10, 10, , 1
2019/8/21, 24, 14, 10, 7, , 1
2019/8/22, 33, 14, 10, 9, , 2
2019/8/23, 38, 17, 10, 7, , 2
2019/8/24, 45, 19, 10, 7, , 2
2019/8/25, 49, 18, 10, 9, , 1
2019/8/26, 48, 20, 10, 8, , 1
2019/8/27, 49, 23, 10, 14, , 2
2019/8/28, 47, 27, 10, 16, , 2
2019/8/29, 46, 24, 10, 20, , 2
2019/8/30, 46, 19, 10, 8, , 2
2019/8/31, 47, 21, 10, 9, , 1
2019/9/1, 49, 18, 10, 16, , 2
2019/9/2, 47, 5, 34, 7, , 1
2019/9/3, 13, 10, 61, 13, , 1
2019/9/4, 25, 15, 64, 18, , 1
2019/9/5, 31, 14, 65, 16, , 1
2019/9/6, 32, 14, 42, 10, 1, 1
2019/9/7, 44, 16, 49, 7, 1, 1
2019/9/8, 56, 17, 38, 13, 1, 1
2019/9/9, 50, 8, 49, 13, 1, 1
2019/9/10, 22, 9, 56, 13, 1, 1
2019/9/11, 23, 10, 61, 13, 1, 1
2019/9/12, 21, 9, 47, 13, 1, 1
2019/9/13, 20, 8, 45, 8, , 1
2019/9/14, 19, 10, 50, 9, , 1
2019/9/15, 23, 15, 61, 16, , 1
2019/9/16, 37, 10, 45, 9, , 1
2019/9/17, 27, 9, 41, 11, , 
2019/9/18, 17, 10, 17, 23, , 
2019/9/19, 18, 9, 16, 24, , 1
2019/9/20, 18, 11, 17, 25, , 1
2019/9/21, 22, 15, 26, 23, , 1
2019/9/22, 36, 20, 14, 27, , 2
2019/9/23, 44, 21, 25, 25, , 2
2019/9/24, 45, 33, 40, 15, , 2
2019/9/25, 72, 11, 41, 7, , 1
2019/9/26, 26, 16, 37, 17, , 2
2019/9/27, 32, 9, 39, 11, , 1
2019/9/28, 23, 7, 43, 8, , 1
2019/9/29, 20, 21, 33, 11, , 1
2019/9/30, 32, 3, 27, 3, , 
2019/4/5, 51, 24, 38, 20, 5, 5
2019/4/6, 36, 10, 39, 15, 1, 3
2019/4/7, 63, 19, 25, 14, 1, 4
2019/4/8, 57, 19, 46, 25, 3, 5
2019/4/9, 58, 20, 45, 20, 2, 5
2019/4/10, 55, 19, 40, 17, 4, 4
2019/4/11, 56, 16, 29, 13, 2, 4
2019/4/12, 43, 11, 29, 11, 1, 4
2019/4/13, 57, 17, 25, 11, 2, 4
2019/4/14, 66, 20, 31, 13, 1, 5
2019/4/15, 53, 18, 47, 17, 1, 4
2019/4/16, 47, 16, 46, 18, 2, 4
2019/4/17, 31, 11, 37, 18, 1, 4
2019/4/18, 25, 8, 38, 19, 2, 4
2019/4/19, 33, 11, 50, 13, 1, 4
2019/4/20, 32, 12, 55, 16, 2, 4
2019/4/21, 25, 11, 50, 14, 1, 4
2019/4/22, 32, 11, 42, 15, 1, 4
2019/4/23, 37, 12, 35, 18, 1, 4
2019/4/24, 38, 14, 38, 17, 2, 6
2019/4/25, 39, 17, 41, 15, 2, 7
2019/4/26, 36, 17, 41, 16, 2, 8
2019/4/27, 20, 6, 30, 9, 1, 7
2019/4/28, 22, 7, 29, 7, 1, 7
2019/4/29, 26, 7, 25, 11, 1, 7
2019/4/30, 38, 10, 24, 10, 2, 7
2019/5/1, 43, 13, 49, 6, 1, 4
2019/5/2, 45, 14, 46, 12, 1, 4
2019/5/3, 35, 10, 42, 11, 1, 4
2019/5/4, 45, 11, 27, 14, 1, 5
2019/5/5, 27, 6, 21, 9, 1, 5
2019/5/6, 14, 3, 26, 10, 1, 4
2019/5/7, 31, 9, 36, 9, 1, 4
2019/5/8, 40, 12, 42, 13, 1, 5
2019/5/9, 44, 11, 34, 15, 1, 4
2019/5/10, 25, 8, 32, 14, 1, 4
2019/5/11, 18, 5, 43, 12, 1, 4
2019/5/12, 21, 6, 40, 10, 1, 4
2019/5/13, 22, 7, 30, 8, 1, 4
2019/5/14, 13, 3, 24, 9, 1, 4
2019/5/15, 16, 4, 18, 10, 1, 4
2019/5/16, 32, 9, 17, 13, 1, 4
2019/5/17, 47, 12, 27, 10, 1, 5
2019/5/18, 46, 12, 39, 14, 1, 6
2019/5/19, 41, 11, 39, 15, 1, 5
2019/5/20, 21, 5, 39, 10, 1, 4
2019/5/21, 11, 3, 38, 8, 1, 3
2019/5/22, 17, 4, 21, 7, 1, 1
2019/5/23, 19, 5, 25, 7, 1, 1
2019/5/24, 18, 5, 32, 11, 1, 2
2019/5/25, 26, 7, 49, 15, 1, 2
2019/5/26, 43, 12, 61, 18, 1, 3
2019/5/27, 57, 18, 23, 24, 1, 3
2019/5/28, 31, 8, 31, 15, 1, 2
2019/5/29, 36, 9, 29, 12, 1, 2
2019/5/30, 11, 3, 18, 10, 1, 1
2019/5/31, 15, 4, 30, 10, 1, 2
2019/6/1, 18, 5, 44, 13, 1, 2
2019/6/2, 25, 7, 42, 11, 2, 2
2019/6/3, 23, 6, 39, 14, 1, 2
2019/6/4, 27, 8, 43, 12, 1, 3
2019/6/5, 28, 8, 36, 14, , 4
2019/6/6, 49, 13, 34, 12, , 3
2019/6/7, 45, 13, 41, 14, 1, 3
2019/6/8, 40, 11, 42, 13, 1, 3
2019/6/9, 31, 8, 44, 12, 1, 3
2019/6/10, 38, 10, 41, 12, 1, 3
2019/6/11, 36, 14, 43, 19, 1, 4
2019/6/12, 38, 21, 43, 13, 1, 3
2019/6/13, 42, 25, 45, 20, 1, 4
2019/6/14, 47, 27, 65, 21, 1, 4
2019/6/15, 43, 23, 55, 17, 1, 5
2019/6/16, 49, 22, 44, 16, 1, 4
2019/6/17, 29, 10, 48, 10, 1, 3
2019/6/18, 31, 12, 65, 14, 1, 3
2019/6/19, 37, 13, 47, 16, 1, 4
2019/6/20, 36, 11, 46, 16, 1, 4
2019/6/21, 30, 11, 50, 12, 1, 4
2019/6/22, 32, 10, 48, 13, 1, 4
2019/6/23, 22, 7, 35, 10, 1, 4
2019/6/24, 28, 11, 39, 11, 1, 4
2019/6/25, 38, 14, 45, 8, 1, 3
2019/6/26, 45, 16, 54, 10, 2, 3
2019/6/27, 41, 16, 56, 10, 2, 3
2019/6/28, 20, 10, 47, 8, 2, 1
2019/6/29, 26, 9, 47, 7, 2, 1
2019/6/30, 26, 11, 48, 8, 2, 2
2022/10/9, , 16, 19, 12, , 
2022/9/25, , 18, 20, 12, , 5
2022/7/3, , 14, 50, 3, , 5
2022/5/31, , 9, 44, 7, , 4
2022/6/23, , 17, 43, 10, , 3
2021/7/4, , 16, 50, 6, 1, 
2021/7/7, , 15, 59, 6, 1, 2
2021/7/18, , 8, 25, 8, 1, 
2021/8/4, , 10, 26, 8, 1, 3
2021/8/29, , 10, 33, 6, 1, 2
2021/6/27, , 11, 58, 7, 1, 1
2020/8/4, , 8, 23, 5, , 1
2019/12/31, , 11, 22, 4, 7, 2
2019/7/9, , 7, 40, 8, , 
2019/7/29, , 14, 48, 7, , 2
2019/8/7, , 11, 9, 9, , 1
2019/4/1, , 19, 42, 21, 3, 7
2019/4/2, , 16, 41, 20, 4, 6
2019/4/3, , 35, 40, 22, 5, 6
2019/4/4, , 29, 40, 18, 7, 6
2019/1/1, , 22, 26, 6, 2, 5
2019/1/2, , 6, 24, 6, 2, 3
2019/1/3, , 5, 23, 10, 2, 6
2019/1/4, , 13, 16, 10, 2, 7
2019/1/5, , 14, 27, 5, 3, 6
2019/1/6, , 6, 17, 21, 3, 12
2019/1/7, , 30, 9, 19, 3, 10
2019/1/8, , 42, 6, 27, 3, 13
2019/1/9, , 51, 14, 20, 4, 15
2019/1/10, , 36, 20, 12, 3, 10
2019/1/11, , 19, 18, 13, 3, 8
2019/1/12, , 19, 19, 10, 3, 10
2019/1/13, , 16, 28, 8, 3, 7
2019/1/14, , 7, 26, 8, 3, 6
2019/1/15, , 5, 25, 15, 3, 11
2019/1/16, , 15, 15, 28, 3, 12
2019/1/17, , 25, 21, 14, 3, 9
2019/1/18, , 10, 19, 16, 3, 8
2019/1/19, , 16, 19, 15, 3, 9
2019/1/20, , 23, 10, 28, 3, 13
2019/1/21, , 39, 15, 27, 3, 10
